"Municipalities","Year","Abor_pr_capita","Income_pr_capita","Abor_pr_capita15_19","Abor_pr_capita20_24","Abor_pr_capita25_29","Abor_pr_capita30_34","Abor_pr_capita35_39","Abor_pr_capita40_44","Abor_pr_capita45_49"
"Struer","2008",0.180839802399435,170125,8,8,1,16,5,1,0
"Struer","2009",0.181079409946118,171382,9,5,6,12,7,1,1
"Struer","2010",0.146777565271538,183709,1,5,11,1,5,1,1
"Struer","2011",0.153222172149617,188350,1,8,8,1,5,5,1
"Struer","2012",0.149334781428184,193412,7,7,7,1,1,5,0
"Struer","2013",0.146479904788062,196670,5,8,6,6,5,1,0
"Struer","2014",0.195049458969953,196535,10,1,10,10,5,1,0
"Struer","2015",0.172582676430804,200626,1,12,6,10,1,1,0
"Struer","2016",0.144360622147714,202272,5,1,8,6,6,1,0
"Struer","2017",0.15458846676348,208726,5,8,8,7,1,1,0
"Struer","2018",0.216267042783263,213174,7,8,14,7,6,1,0
"Svendborg","1995",0.299682893682266,106328,32,35,49,31,19,6,0
"Svendborg","1996",0.362036411508947,110973,23,46,33,59,33,11,1
"Svendborg","1997",0.184935531819282,114515,20,21,26,15,16,7,1
"Svendborg","1998",0.181203189176129,119866,16,21,20,23,16,9,0
"Svendborg","1999",0.248340087953781,122339,21,24,36,31,24,6,1
"Svendborg","2000",0.177806932744096,126942,18,13,24,17,22,9,0
"Svendborg","2001",0.105521727096596,131747,13,11,10,11,14,1,0
"Svendborg","2002",0.20714298044225,137728,14,16,25,28,29,7,1
"Svendborg","2003",0.249376558603491,141454,21,27,23,30,32,11,1
"Svendborg","2004",0.291590195708478,148506,23,33,26,42,27,18,1
"Svendborg","2005",0.231346608630085,154097,35,28,16,20,28,8,0
"Svendborg","2006",0.23587324376987,160304,25,22,27,31,23,9,1
"Svendborg","2007",0.23844398269578,167569,27,33,15,27,26,12,0
"Svendborg","2008",0.247289972899729,170871,35,26,25,21,27,11,1
"Svendborg","2009",0.24499450874377,174462,23,41,18,30,20,11,1
"Svendborg","2010",0.279670497304993,186850,31,50,14,24,31,12,1
"Svendborg","2011",0.294653654216272,189217,37,43,37,21,20,14,1
"Svendborg","2012",0.256186913972434,194073,34,40,28,21,19,7,1
"Svendborg","2013",0.1904075751338,198528,18,28,24,16,14,9,1
"Svendborg","2014",0.229393401059004,203220,17,33,24,26,20,13,0
"Svendborg","2015",0.296613092363937,207099,29,54,42,19,15,11,1
"Svendborg","2016",0.267912344576492,210309,19,46,39,26,15,9,1
"Svendborg","2017",0.278584857289352,214742,22,46,37,31,19,8,0
"Svendborg","2018",0.224879893693141,218492,13,26,39,23,21,10,0
"Syddjurs","1995",0.286402569593148,112004,21,21,21,28,7,8,1
"Syddjurs","1996",0.281638239629396,116489,13,27,28,16,17,1,1
"Syddjurs","1997",0.230753094189218,120606,13,19,16,18,16,5,1
"Syddjurs","1998",0.228387532116997,125704,15,16,18,22,13,1,0
"Syddjurs","1999",0.208478109798471,130974,8,18,12,23,14,5,1
"Syddjurs","2000",0.261243725028173,135199,16,20,16,24,17,7,1
"Syddjurs","2001",0.271176034178413,139829,14,17,11,29,22,11,1
"Syddjurs","2002",0.2210478174704,145636,11,18,18,18,16,6,0
"Syddjurs","2003",0.252512499368719,149198,18,16,21,22,16,7,0
"Syddjurs","2004",0.217854012770752,159368,21,13,14,15,19,5,0
"Syddjurs","2005",0.19404915912031,163602,20,10,12,15,13,7,1
"Syddjurs","2006",0.187979223348998,171048,13,10,13,12,18,10,0
"Syddjurs","2007",0.236568055995903,181701,21,14,12,25,15,9,1
"Syddjurs","2008",0.251931881495119,175894,19,18,21,13,24,7,1
"Syddjurs","2009",0.234787239192526,177203,18,18,9,24,19,9,0
"Syddjurs","2010",0.277831465017395,190967,24,17,21,16,23,12,1
"Syddjurs","2011",0.220443762879187,195670,23,17,10,16,15,11,0
"Syddjurs","2012",0.198493363625493,203242,11,10,20,15,13,13,1
"Syddjurs","2013",0.210053945672411,212674,12,13,18,21,13,10,1
"Syddjurs","2014",0.227713991227019,209916,19,20,13,23,11,8,1
"Syddjurs","2015",0.189666762700471,216081,9,14,16,15,11,12,1
"Syddjurs","2016",0.181431879491036,221772,9,13,17,16,16,5,0
"Syddjurs","2017",0.185621474976797,227428,9,15,12,16,19,6,1
"Syddjurs","2018",0.200150701704813,230006,10,16,13,17,21,8,0
"Sønderborg","1995",0.250536387745039,111865,20,49,44,35,25,14,1
"Sønderborg","1996",0.259975735598011,115977,29,41,41,49,25,9,1
"Sønderborg","1997",0.21163880310936,120192,23,31,38,37,23,6,1
"Sønderborg","1998",0.217824412272546,125112,20,25,48,37,27,5,1
"Sønderborg","1999",0.205053578515677,126464,17,35,35,40,18,8,1
"Sønderborg","2000",0.20392219176631,132663,20,33,21,45,26,7,1
"Sønderborg","2001",0.21861833214087,137058,21,27,28,34,42,12,1
"Sønderborg","2002",0.220703873551218,139258,17,39,34,47,24,6,0
"Sønderborg","2003",0.256568819651856,140214,23,40,41,38,43,10,0
"Sønderborg","2004",0.158717666194449,152297,16,22,17,28,29,9,0
"Sønderborg","2005",0.239343962123491,155482,35,31,39,40,27,11,0
"Sønderborg","2006",0.181466879030784,161044,30,38,23,22,18,8,0
"Sønderborg","2007",0.192645623169541,163884,27,28,24,27,31,10,1
"Sønderborg","2008",0.226229636082327,165768,35,36,33,29,31,9,1
"Sønderborg","2009",0.205747919732267,156977,27,30,30,38,26,7,0
"Sønderborg","2010",0.235481887518152,182900,38,45,31,28,23,14,1
"Sønderborg","2011",0.20343076135603,184455,35,31,30,27,21,11,0
"Sønderborg","2012",0.260204483927774,190804,33,49,35,39,34,7,1
"Sønderborg","2013",0.221834891459357,192395,36,39,30,21,27,15,0
"Sønderborg","2014",0.233843537414966,197407,32,43,38,27,21,14,1
"Sønderborg","2015",0.198833686963716,199900,24,41,28,27,19,9,1
"Sønderborg","2016",0.183309471881397,203449,17,40,25,29,18,6,1
"Sønderborg","2017",0.237964733091804,210483,25,57,42,34,13,7,0
"Sønderborg","2018",0.184862692565305,215616,20,42,32,26,11,7,0
"Thisted","1995",0.204572296271301,105388,11,19,30,16,14,5,1
"Thisted","1996",0.211917750734368,109062,17,17,18,25,14,9,1
"Thisted","1997",0.18348623853211,114354,15,19,12,25,12,1,1
"Thisted","1998",0.173163829877096,118727,16,15,17,16,13,5,0
"Thisted","1999",0.190395599746139,121513,13,14,8,32,17,5,1
"Thisted","2000",0.15708584529167,127697,14,10,16,16,9,8,1
"Thisted","2001",0.181205764475143,133292,13,19,18,19,5,9,1
"Thisted","2002",0.166702286813422,134910,9,15,16,19,13,5,1
"Thisted","2003",0.139189276001627,137633,14,8,15,12,9,7,0
"Thisted","2004",0.229707391425689,147494,20,19,16,24,19,9,0
"Thisted","2005",0.166818319684562,152611,11,17,12,17,14,6,0
"Thisted","2006",0.154650402962318,159949,15,14,7,23,5,6,1
"Thisted","2007",0.195261079420799,165314,16,18,20,19,11,5,0
"Thisted","2008",0.184416781927155,160951,14,16,8,14,21,10,1
"Thisted","2009",0.155715413632775,162535,13,17,13,9,10,8,1
"Thisted","2010",0.165573879064839,175719,14,11,14,15,16,5,0
"Thisted","2011",0.166131354524311,181162,7,18,14,15,17,1,0
"Thisted","2012",0.171461654938986,185067,12,19,10,16,10,9,1
"Thisted","2013",0.14383961882501,191877,10,22,12,12,6,1,0
"Thisted","2014",0.144698168663803,192974,10,18,15,7,10,1,1
"Thisted","2015",0.174690321702437,199175,7,19,23,18,5,1,1
"Thisted","2016",0.150030688095292,203311,10,14,17,15,8,1,0
"Thisted","2017",0.168849541368138,209281,6,18,20,14,13,1,1
"Thisted","2018",0.192149327477354,213065,9,13,26,19,11,5,1
"Tønder","1995",0.190453797319539,109233,18,11,22,14,12,1,0
"Tønder","1996",0.179843512787574,112734,18,18,7,18,8,8,0
"Tønder","1997",0.185115755928391,116135,9,15,20,19,12,1,0
"Tønder","1998",0.215749730312837,121232,14,14,17,20,22,1,1
"Tønder","1999",0.182978324106221,123015,13,14,12,18,13,7,1
"Tønder","2000",0.205241925971361,128322,15,20,20,13,18,1,0
"Tønder","2001",0.181869715149511,131507,16,22,15,10,12,1,0
"Tønder","2002",0.158937255367098,133734,14,14,14,13,10,1,0
"Tønder","2003",0.222243464130383,137233,14,16,17,19,16,11,0
"Tønder","2004",0.192836137492166,145983,12,15,12,20,17,1,0
"Tønder","2005",0.191873315036553,150031,13,11,15,16,14,10,0
"Tønder","2006",0.152300474096637,157835,11,10,12,14,13,1,0
"Tønder","2007",0.16116634846644,161648,12,20,5,14,8,6,0
"Tønder","2008",0.1734089726757,154378,18,13,11,13,10,5,0
"Tønder","2009",0.179033220608713,157264,15,11,11,13,16,5,1
"Tønder","2010",0.186351045076807,169980,16,13,14,20,8,1,1
"Tønder","2011",0.162173119805392,173996,15,12,12,8,9,7,1
"Tønder","2012",0.197016605685336,175742,17,20,14,14,11,1,0
"Tønder","2013",0.17577418187458,182838,12,18,11,13,9,5,0
"Tønder","2014",0.200960434283328,184557,9,26,18,12,8,1,0
"Tønder","2015",0.186792949223888,189550,8,27,11,14,10,1,0
"Tønder","2016",0.16357112705783,192157,7,18,14,9,11,1,0
"Tønder","2017",0.17137734655136,203148,11,18,17,9,5,5,0
"Tønder","2018",0.203827725864944,204836,9,27,15,13,11,1,0
"Tårnby","1995",0.346135247257642,119115,24,23,34,28,21,5,1
"Tårnby","1996",0.423772082099459,123870,18,33,36,41,28,10,0
"Tårnby","1997",0.353973221156313,127729,25,16,29,37,19,10,1
"Tårnby","1998",0.356136305406098,133199,16,32,24,33,28,6,0
"Tårnby","1999",0.300223895786688,137477,19,23,15,32,25,1,1
"Tårnby","2000",0.312166895081468,141912,15,24,28,23,18,14,1
"Tårnby","2001",0.316399625382844,147692,20,30,22,25,26,1,0
"Tårnby","2002",0.3795354486109,154169,26,24,32,33,27,8,0
"Tårnby","2003",0.367404854811737,160771,22,27,32,31,28,1,1
"Tårnby","2004",0.34399898823827,169423,28,24,24,27,19,14,0
"Tårnby","2005",0.30822090849376,175425,17,20,20,28,27,10,0
"Tårnby","2006",0.357610557066586,181010,29,34,33,23,15,6,1
"Tårnby","2007",0.344463441617218,183218,23,20,29,23,26,15,1
"Tårnby","2008",0.39984006397441,186265,31,37,35,20,23,11,1
"Tårnby","2009",0.353110856915502,189340,20,33,27,29,25,8,0
"Tårnby","2010",0.326870217665849,203459,26,33,27,20,18,8,0
"Tårnby","2011",0.342843149259214,209500,15,35,28,24,23,13,1
"Tårnby","2012",0.37666156351,212671,29,39,34,24,19,10,0
"Tårnby","2013",0.341576060810161,217423,20,25,22,37,29,8,1
"Tårnby","2014",0.309582777671938,222582,20,34,25,22,16,12,1
"Tårnby","2015",0.298311136166115,227877,16,28,32,23,18,10,0
"Tårnby","2016",0.326644890340644,232591,16,30,34,32,23,5,0
"Tårnby","2017",0.272029760520809,239104,1,33,32,20,20,8,0
"Tårnby","2018",0.322782899472865,245993,17,39,29,24,20,9,1
"Vallensbæk","1995",0.264878735204039,133356,6,8,7,5,1,1,0
"Vallensbæk","1996",0.315091210613599,139569,6,10,8,9,1,1,0
"Vallensbæk","1997",0.308025308025308,147366,6,13,6,6,1,1,0
"Vallensbæk","1998",0.283782655871797,153332,5,7,7,9,1,1,0
"Vallensbæk","1999",0.309649343041259,159294,1,5,7,9,10,1,0
"Vallensbæk","2000",0.207520544533909,163762,1,1,5,6,5,1,0
"Vallensbæk","2001",0.164433116829729,168956,1,1,1,1,5,0,1
"Vallensbæk","2002",0.205305083353864,175251,1,1,1,8,6,1,1
"Vallensbæk","2003",0.218942588387934,182815,1,5,1,6,9,1,0
"Vallensbæk","2004",0.25843967048942,190410,1,8,5,7,6,1,0
"Vallensbæk","2005",0.203915171288744,198079,1,1,1,1,8,1,0
"Vallensbæk","2006",0.220768601798855,203558,1,6,1,1,7,1,1
"Vallensbæk","2007",0.214079868258543,204459,1,7,1,5,5,1,1
"Vallensbæk","2008",0.209694330187918,203463,8,1,1,1,5,1,0
"Vallensbæk","2009",0.381593714927048,204412,6,9,7,15,12,1,0
"Vallensbæk","2010",0.370238519045924,222513,6,15,12,7,10,1,0
"Vallensbæk","2011",0.242298373139495,225587,1,1,9,14,6,1,0
"Vallensbæk","2012",0.350154479917611,230163,7,10,11,6,14,1,1
"Vallensbæk","2013",0.283841319186322,235874,1,9,13,7,10,1,0
"Vallensbæk","2014",0.218615435574694,244275,1,1,7,7,10,1,0
"Vallensbæk","2015",0.236779794790845,246651,5,5,8,8,6,1,0
"Vallensbæk","2016",0.291847720345029,246964,1,6,8,14,11,5,0
"Vallensbæk","2017",0.222858962113976,250019,1,9,1,6,8,1,1
"Vallensbæk","2018",0.214987714987715,255657,1,6,6,12,5,1,1
"Varde","1995",0.185831852804836,112421,15,14,18,20,17,6,1
"Varde","1996",0.223323046938444,116851,19,26,24,19,16,5,1
"Varde","1997",0.145893700228972,121002,8,12,13,20,14,1,1
"Varde","1998",0.165995263062005,125096,17,13,13,22,11,5,1
"Varde","1999",0.199243278055064,128240,13,13,22,26,17,7,1
"Varde","2000",0.188728491979039,132741,17,17,10,25,14,8,1
"Varde","2001",0.161547666533706,136945,12,12,18,21,14,1,1
"Varde","2002",0.167260707672089,141006,11,14,10,30,14,5,0
"Varde","2003",0.173590326828684,144780,13,20,15,12,22,5,0
"Varde","2004",0.195812020460358,154533,10,22,12,19,25,9,1
"Varde","2005",0.191861859461188,160036,15,14,20,15,21,11,0
"Varde","2006",0.163957371083518,166351,18,10,12,14,18,10,0
"Varde","2007",0.170514955164597,171142,22,13,12,21,12,5,0
"Varde","2008",0.149625935162095,165340,13,17,10,15,17,1,0
"Varde","2009",0.184249628528975,168515,18,17,14,22,19,1,1
"Varde","2010",0.180634403906467,181714,11,19,22,20,14,5,0
"Varde","2011",0.220452423983635,188050,16,23,25,21,21,1,1
"Varde","2012",0.165361703823242,194046,16,21,10,21,11,1,0
"Varde","2013",0.174107946927095,203952,15,24,16,14,13,1,1
"Varde","2014",0.216181592537732,201421,13,38,15,21,18,1,0
"Varde","2015",0.193527792187064,205141,15,25,18,19,10,10,0
"Varde","2016",0.161069021058283,207071,18,19,15,15,10,1,0
"Varde","2017",0.218029017680171,215888,13,28,22,27,17,1,0
"Varde","2018",0.224647621319656,218754,16,25,25,27,12,8,0
"Vejen","1995",0.231193755282653,108693,18,19,24,19,7,6,0
"Vejen","1996",0.21427515885917,112148,13,22,16,19,12,1,1
"Vejen","1997",0.21081531597784,116109,13,14,22,22,12,1,0
"Vejen","1998",0.239825759244304,120380,15,16,15,21,23,8,0
"Vejen","1999",0.21734883266582,124201,15,12,22,15,20,1,1
"Vejen","2000",0.229352202025131,128874,15,20,17,18,16,8,0
"Vejen","2001",0.183522157241784,133990,7,20,11,13,19,5,0
"Vejen","2002",0.233798494922189,137705,18,17,18,22,14,6,1
"Vejen","2003",0.221201293176791,141398,18,20,18,17,13,5,0
"Vejen","2004",0.220488466757123,150203,13,12,22,17,17,9,1
"Vejen","2005",0.169286577992745,156107,13,16,12,16,10,1,0
"Vejen","2006",0.168467666241486,161810,10,13,21,10,12,1,0
"Vejen","2007",0.214889451315601,164204,16,16,16,22,16,1,0
"Vejen","2008",0.221452635050769,161476,24,15,10,25,13,7,0
"Vejen","2009",0.254631251898054,164464,16,24,20,26,15,6,1
"Vejen","2010",0.203423120089787,180183,17,16,21,10,17,5,1
"Vejen","2011",0.2249139001476,181892,15,21,21,23,11,5,0
"Vejen","2012",0.233726773401893,190281,21,27,15,19,13,5,0
"Vejen","2013",0.236533957845433,197106,11,21,29,17,19,1,1
"Vejen","2014",0.187498535167694,197406,12,17,11,19,16,5,0
"Vejen","2015",0.187789019037112,203630,15,14,17,17,15,1,1
"Vejen","2016",0.216939979938884,203869,17,20,10,23,12,11,0
"Vejen","2017",0.177478866003456,214071,10,19,12,16,13,1,1
"Vejen","2018",0.189057977779852,218332,8,16,22,13,13,5,1
"Vejle","1995",0.255922099809619,113225,36,54,52,60,31,12,1
"Vejle","1996",0.219120022220622,117661,25,43,52,55,24,14,0
"Vejle","1997",0.217613404168369,124396,27,60,34,42,36,14,0
"Vejle","1998",0.211206108730529,128233,27,45,46,45,25,18,1
"Vejle","1999",0.246419842856854,134395,28,36,44,72,46,16,1
"Vejle","2000",0.209337667696581,138131,25,44,32,56,42,7,1
"Vejle","2001",0.196699050452807,142446,15,35,45,40,45,16,1
"Vejle","2002",0.157698983387057,147906,19,26,30,42,34,6,1
"Vejle","2003",0.223936548023045,152852,27,41,54,40,49,15,1
"Vejle","2004",0.224950884086444,162865,30,41,40,55,47,16,0
"Vejle","2005",0.221740319618646,169130,32,51,41,31,53,17,1
"Vejle","2006",0.213720880530028,176771,24,49,46,54,22,25,0
"Vejle","2007",0.218057463424943,180173,39,50,39,52,31,14,1
"Vejle","2008",0.222046448686305,179578,28,49,44,53,43,15,1
"Vejle","2009",0.237051868082052,183456,38,51,50,43,47,17,5
"Vejle","2010",0.234999953000009,200481,47,69,42,35,35,21,1
"Vejle","2011",0.252756067078289,201780,43,70,53,39,48,14,1
"Vejle","2012",0.279575267772007,207287,51,82,54,54,43,17,1
"Vejle","2013",0.254534761913513,211774,45,69,52,55,36,16,1
"Vejle","2014",0.227994017436982,215397,28,63,72,42,28,16,1
"Vejle","2015",0.2163463714459,223679,32,61,44,46,40,14,1
"Vejle","2016",0.225517482079414,227036,30,54,63,49,39,16,1
"Vejle","2017",0.21193362945171,234900,24,60,64,42,31,14,5
"Vejle","2018",0.224285964604871,239626,19,78,60,54,31,14,0
"Vesthimmerlands","1995",0.20734203461017,104616,10,15,17,16,16,1,0
"Vesthimmerlands","1996",0.24260963582184,107918,16,16,21,18,12,9,0
"Vesthimmerlands","1997",0.197109067017083,111817,14,18,8,22,8,1,1
"Vesthimmerlands","1998",0.211549008853718,116720,12,16,17,14,15,6,1
"Vesthimmerlands","1999",0.23959581228189,118976,15,21,14,23,13,6,0
"Vesthimmerlands","2000",0.216027693188621,123058,13,20,11,22,13,1,1
"Vesthimmerlands","2001",0.190084366211853,127809,12,11,10,19,14,7,0
"Vesthimmerlands","2002",0.203437573354894,133325,13,19,10,12,17,5,1
"Vesthimmerlands","2003",0.271945192584264,136822,17,15,22,25,14,10,1
"Vesthimmerlands","2004",0.191445280742703,145192,14,6,12,22,14,5,0
"Vesthimmerlands","2005",0.211087363782686,150897,21,11,11,15,18,1,0
"Vesthimmerlands","2006",0.187369698888977,156456,14,13,9,17,12,6,0
"Vesthimmerlands","2007",0.216696176105283,160935,18,17,16,12,15,1,0
"Vesthimmerlands","2008",0.185489980928495,156280,15,11,16,16,9,1,0
"Vesthimmerlands","2009",0.244187556825562,159386,13,26,19,19,15,1,0
"Vesthimmerlands","2010",0.217813467695376,170310,15,18,17,23,6,1,0
"Vesthimmerlands","2011",0.190154236213818,177831,8,20,13,14,10,6,1
"Vesthimmerlands","2012",0.202483082005648,182149,11,22,19,15,6,1,0
"Vesthimmerlands","2013",0.234129729154472,187954,10,30,16,17,10,5,0
"Vesthimmerlands","2014",0.202780223591878,189997,12,16,13,20,13,1,0
"Vesthimmerlands","2015",0.221931067675606,192756,7,21,21,20,1,9,1
"Vesthimmerlands","2016",0.241312741312741,196166,13,19,25,17,12,1,0
"Vesthimmerlands","2017",0.177014885342631,204308,11,13,15,14,12,1,0
"Vesthimmerlands","2018",0.236070499235453,208305,14,11,23,20,14,6,0
"Viborg","1995",0.258179599117495,109841,29,48,49,42,34,17,1
"Viborg","1996",0.250046520282843,113670,23,47,51,58,26,9,1
"Viborg","1997",0.247293065393993,118719,35,44,42,49,28,15,1
"Viborg","1998",0.215383197807007,124035,18,42,48,40,25,12,1
"Viborg","1999",0.218403356514742,127093,19,27,46,47,30,18,1
"Viborg","2000",0.23795904358769,132253,29,33,45,53,29,19,0
"Viborg","2001",0.184642739095251,137092,17,31,28,37,38,10,1
"Viborg","2002",0.214018797418186,141516,25,35,27,47,46,9,0
"Viborg","2003",0.225418150669492,146161,22,39,45,37,39,17,1
"Viborg","2004",0.223497568481227,154332,25,32,33,49,43,16,1
"Viborg","2005",0.225368455110397,160150,35,41,22,45,38,20,1
"Viborg","2006",0.198857673144271,167208,33,40,27,33,28,18,1
"Viborg","2007",0.231934795689514,172524,43,29,41,36,41,19,1
"Viborg","2008",0.255201772294861,170433,46,46,35,48,39,19,1
"Viborg","2009",0.232700946963576,176363,36,50,35,45,33,17,0
"Viborg","2010",0.227199657057121,191517,38,48,40,43,27,15,1
"Viborg","2011",0.222464651650303,194133,39,49,27,42,36,15,0
"Viborg","2012",0.235559961201889,198487,33,67,37,30,37,13,1
"Viborg","2013",0.221555553199835,205636,34,54,45,32,28,12,1
"Viborg","2014",0.203204707575726,207269,27,47,34,31,34,17,1
"Viborg","2015",0.20845396641575,212065,25,51,50,33,22,14,1
"Viborg","2016",0.242231874373538,215204,22,64,58,45,24,18,1
"Viborg","2017",0.228033624594463,223831,29,46,55,49,35,6,0
"Viborg","2018",0.185791108863268,229556,25,41,46,34,20,14,0
"Vordingborg","1995",0.217405921509738,105398,17,21,16,23,14,6,0
"Vordingborg","1996",0.273820124666073,109236,15,29,21,21,26,8,1
"Vordingborg","1997",0.264620858350011,113195,24,21,19,29,19,5,1
"Vordingborg","1998",0.205483992134161,117942,21,15,14,18,17,8,0
"Vordingborg","1999",0.247727322996616,122372,19,17,22,30,15,7,1
"Vordingborg","2000",0.275476022566996,127461,14,28,22,25,20,15,1
"Vordingborg","2001",0.256776034236805,131919,22,19,26,19,25,5,1
"Vordingborg","2002",0.251311188811189,136713,19,21,23,26,15,11,0
"Vordingborg","2003",0.260966009177305,141014,19,20,21,28,23,8,1
"Vordingborg","2004",0.268444752338067,147870,20,23,22,26,22,10,1
"Vordingborg","2005",0.205152568726111,154559,15,16,17,19,20,7,1
"Vordingborg","2006",0.267183796595561,159380,24,19,24,24,24,7,1
"Vordingborg","2007",0.288265031730666,163341,27,27,18,26,23,12,1
"Vordingborg","2008",0.311158798283262,161111,39,27,16,22,29,12,0
"Vordingborg","2009",0.380228136882129,165494,39,49,29,29,25,6,0
"Vordingborg","2010",0.345430600833351,179911,36,29,31,37,18,9,0
"Vordingborg","2011",0.307559021009313,181859,27,42,23,20,22,8,0
"Vordingborg","2012",0.32093266963584,186480,30,34,26,12,37,7,1
"Vordingborg","2013",0.290333223358627,192716,19,39,17,31,19,6,1
"Vordingborg","2014",0.28921514515951,196182,25,32,25,25,20,1,0
"Vordingborg","2015",0.226518000483825,200998,20,24,19,20,10,9,1
"Vordingborg","2016",0.231410732218487,201462,17,21,20,23,15,9,1
"Vordingborg","2017",0.208527923192215,206726,15,26,26,12,13,1,0
"Vordingborg","2018",0.180094169722481,212004,9,27,25,9,5,8,0
"Ærø","1995",0.209205020920502,106059,0,5,6,1,0,1,0
"Ærø","1996",0.285565939771547,107946,1,1,1,5,6,0,0
"Ærø","1997",0.131475151196424,112297,1,1,1,1,1,0,0
"Ærø","1998",0.106624017059843,115958,1,0,1,1,1,1,0
"Ærø","1999",0.213875150380965,118102,1,1,1,1,1,0,0
"Ærø","2000",0.135116876097825,120891,1,0,1,0,1,1,0
"Ærø","2001",0.0956937799043062,126803,1,1,1,0,0,1,0
"Ærø","2002",0.166666666666667,133043,1,5,0,1,1,0,0
"Ærø","2003",0.170019835647492,136451,1,1,1,1,1,0,0
"Ærø","2004",0.114236755676139,142274,1,1,0,1,1,0,0
"Ærø","2005",0.100879089205937,144583,1,1,1,1,1,1,0
"Ærø","2006",0.116397497453805,151732,0,1,1,0,1,1,0
"Ærø","2007",0.132469826317339,162993,1,0,1,1,1,1,0
"Ærø","2008",0.178784266984505,162933,1,5,1,1,1,0,0
"Ærø","2009",0.119438638399522,164857,1,0,1,0,0,1,1
"Ærø","2010",0.179667614912412,174682,1,1,1,1,1,0,0
"Ærø","2011",0.090049527239982,174333,0,1,0,0,1,1,0
"Ærø","2012",0.150693188667872,179633,1,1,5,1,0,0,0
"Ærø","2013",0.183851692967673,180695,1,1,1,1,1,1,0
"Ærø","2014",0.1407789770061,188210,1,1,0,1,1,1,0
"Ærø","2015",0.111536010197578,188887,1,1,1,0,1,1,0
"Ærø","2016",0.158982511923688,195335,1,1,1,1,1,0,0
"Ærø","2017",0.080945442771572,197576,0,1,1,1,1,0,0
"Ærø","2018",0.14567821301392,201430,1,0,1,1,1,1,0
"Aabenraa","1995",0.225003750062501,112193,17,25,29,28,29,7,0
"Aabenraa","1996",0.266466816554251,116622,30,29,34,34,21,12,0
"Aabenraa","1997",0.21345600158851,120183,23,23,24,32,19,8,0
"Aabenraa","1998",0.205652116226615,124994,16,24,27,35,18,1,0
"Aabenraa","1999",0.199371978268454,128638,17,25,26,24,21,6,1
"Aabenraa","2000",0.217912036728991,133447,26,26,19,22,30,8,0
"Aabenraa","2001",0.213244481466056,136031,26,25,22,26,21,6,1
"Aabenraa","2002",0.209769253820797,141262,25,15,32,23,21,8,1
"Aabenraa","2003",0.224940015995734,143946,26,20,25,32,23,8,1
"Aabenraa","2004",0.183107500749076,153381,14,32,16,20,19,8,1
"Aabenraa","2005",0.232747585243803,157175,20,28,22,31,32,7,0
"Aabenraa","2006",0.198419315036516,162941,22,27,17,27,18,8,0
"Aabenraa","2007",0.216507894210912,166983,24,25,23,21,23,12,1
"Aabenraa","2008",0.227616341856485,166290,19,23,30,31,23,11,0
"Aabenraa","2009",0.233474632401643,167106,22,31,32,20,22,14,0
"Aabenraa","2010",0.2350861982727,181280,35,23,35,21,14,11,1
"Aabenraa","2011",0.227443766201187,184117,21,34,35,18,20,7,1
"Aabenraa","2012",0.214765100671141,188090,25,37,26,18,17,5,0
"Aabenraa","2013",0.273611674098095,191465,31,43,40,24,15,6,1
"Aabenraa","2014",0.249279294556554,193579,21,39,25,28,27,7,0
"Aabenraa","2015",0.220698085019693,198437,21,38,28,19,18,5,1
"Aabenraa","2016",0.188554247566631,202029,13,27,26,20,16,9,0
"Aabenraa","2017",0.208463976407979,210096,13,36,38,18,14,1,0
"Aabenraa","2018",0.221699470290579,213650,21,30,37,26,11,6,0
"Aalborg","1995",0.349757262022906,107745,81,170,161,133,78,28,1
"Aalborg","1996",0.351219408203292,111852,80,174,139,155,81,29,1
"Aalborg","1997",0.344123651210265,116150,75,180,152,121,85,34,1
"Aalborg","1998",0.321056200728999,121478,74,139,125,143,83,40,1
"Aalborg","1999",0.31335041876932,125117,71,129,152,133,90,17,1
"Aalborg","2000",0.311912854398446,130777,63,136,134,138,88,30,1
"Aalborg","2001",0.284991665834126,133945,51,126,126,120,95,22,1
"Aalborg","2002",0.284217303233168,138524,59,135,92,129,94,32,1
"Aalborg","2003",0.291650333202666,142408,66,131,107,131,90,29,1
"Aalborg","2004",0.29762524195059,150951,80,147,127,106,86,25,1
"Aalborg","2005",0.269816431248798,155877,78,139,96,100,75,28,1
"Aalborg","2006",0.26921029923164,160822,84,128,96,95,85,30,1
"Aalborg","2007",0.270410870001906,166375,98,122,122,83,69,28,1
"Aalborg","2008",0.303364165107997,167076,110,155,106,113,73,33,1
"Aalborg","2009",0.301591506531086,171881,100,162,104,96,87,40,1
"Aalborg","2010",0.301885263339175,184804,86,171,106,113,83,33,1
"Aalborg","2011",0.281643472498343,187797,88,189,100,92,68,24,0
"Aalborg","2012",0.280896083363992,191634,83,189,118,73,70,31,1
"Aalborg","2013",0.291474971491487,195384,84,201,120,82,77,28,1
"Aalborg","2014",0.285215904066392,198403,98,184,114,91,74,25,1
"Aalborg","2015",0.259859002430163,203080,70,166,147,87,44,25,1
"Aalborg","2016",0.241065824758934,205924,58,156,117,86,64,24,1
"Aalborg","2017",0.275081745990554,212729,59,181,162,84,60,35,1
"Aalborg","2018",0.268779441650512,218056,44,190,167,93,55,21,1
