"Municipalities","Year","allAges","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","av_Income","av_age"
"Glostrup","2013",0.420686816955508,0.0274360967579679,0.173761946133797,0.0731629246879144,0.0640175591019251,0.0685902418949197,0.00457268279299465,0,210408,41.1
"Glostrup","2014",0.367080576452461,0.045318589685489,0.0770416024653313,0.0634460255596846,0.117828333182271,0.0407867307169401,0.0226592948427445,0,213912,41.1
"Glostrup","2015",0.353356890459364,0.00447287203113119,0.0849845685914926,0.107348928747149,0.0626202084358367,0.0670930804669678,0.00447287203113119,0,219926,41.1
"Glostrup","2016",0.293842660611727,0.0356172921953608,0.0890432304884021,0.0623302613418815,0.0623302613418815,0.0356172921953608,0.00445216152442011,0,222384,41.2
"Glostrup","2017",0.190873579545455,0.00443892045454545,0.0355113636363636,0.0665838068181818,0.0399502840909091,0.0266335227272727,0.00443892045454545,0,228242,41.2
"Glostrup","2018",0.255923752371707,0.0308873494241716,0.0441247848916737,0.0661871773375105,0.048537263380841,0.0397123064025063,0.0264748709350042,0,232928,41.2
"Greve","2005",0.316754420926769,0.0566382077153825,0.0587359191122485,0.0482473621279184,0.0713221874934447,0.0608336305091146,0.0188794025717942,0.00209771139686602,193244,38.9
"Greve","2006",0.300200133422282,0.0562875250166778,0.0521180787191461,0.0416944629753169,0.0687958639092729,0.0542028018679119,0.0250166777851901,0.00208472314876584,198576,39.2
"Greve","2007",0.318845443866421,0.0461486826648767,0.0419533478771606,0.069223023997315,0.067125356603457,0.0650276892095989,0.0272696761201544,0.00209766739385803,207562,39.4
"Greve","2008",0.290959328490989,0.0774496054256588,0.0586105122140121,0.0439578841605091,0.0460511167395809,0.0502375818977247,0.014652628053503,0,204182,39.7
"Greve","2009",0.291964713978853,0.0813330274655377,0.0604784050384768,0.0354528581260036,0.0542220183103585,0.0542220183103585,0.0020854622427061,0,198311,40
"Greve","2010",0.30318236942249,0.0460000836365157,0.0731819512399113,0.0710910383473425,0.0460000836365157,0.0522728223142224,0.0125454773554134,0.0020909128925689,216897,40.4
"Greve","2011",0.254283213139356,0.0437700612780858,0.0479386385426654,0.0375171953812164,0.062528658968694,0.0458543499103756,0.0166743090583184,0,222654,40.7
"Greve","2012",0.296191231070877,0.0625756121980727,0.0563180509782654,0.0417170747987151,0.0417170747987151,0.0667473196779442,0.0229443911392933,0.00208585373993576,227225,41
"Greve","2013",0.308461859107962,0.0604418507711546,0.0771154647769904,0.0395998332638599,0.0416840350145894,0.070862859524802,0.0166736140058358,0.00208420175072947,233678,41.3
"Greve","2014",0.26821914959975,0.0478220189208858,0.0665349828464497,0.0415843642790311,0.0499012371348373,0.0395051460650795,0.0228714003534671,0,238815,41.7
"Greve","2015",0.217057438312686,0.0286679635507321,0.0470973686904884,0.0389065219617078,0.0593836387836593,0.0204771168219515,0.0225248285041466,0,242508,41.9
"Greve","2016",0.23829718486207,0.0424088210347752,0.054525627044711,0.0484672240397431,0.0444282887030979,0.0302920150248395,0.0181752090149037,0,247143,42
"Greve","2017",0.224354480078524,0.0280443100098155,0.0460727950161255,0.0360569700126199,0.0580917850203321,0.0400633000140222,0.0140221550049078,0.00200316500070111,253934,42.1
"Greve","2018",0.254132148717333,0.0260135270340577,0.0400208108216272,0.0540280946091968,0.0540280946091968,0.0520270540681154,0.0260135270340577,0.00200104054108136,259348,42.4
"Gribskov","2005",0.244994926872726,0.0470192283897152,0.0470192283897152,0.0321710510034893,0.0470192283897152,0.0445445321586775,0.0247469623103764,0.00247469623103764,183909,41.2
"Gribskov","2006",0.277502477700694,0.0569871159563925,0.0445986124876115,0.0445986124876115,0.0470763131813677,0.0569871159563925,0.0222993062438057,0.00247770069375619,190893,41.4
"Gribskov","2007",0.267267192952065,0.0643421020069787,0.0395951396966022,0.0445445321586775,0.0593927095449034,0.0445445321586775,0.0148481773862258,0,195995,41.6
"Gribskov","2008",0.286334913112164,0.0765205371248025,0.054304897314376,0.0320892575039494,0.0419628751974724,0.0468996840442338,0.0320892575039494,0.00246840442338073,191709,41.9
"Gribskov","2009",0.297831491372732,0.0615354321018042,0.0541511802495877,0.0418440938292269,0.0516897629655155,0.0566125975336599,0.029537007408866,0.00246141728407217,189237,42.2
"Gribskov","2010",0.28751167248243,0.0565193886076571,0.0565193886076571,0.0442325649972969,0.0614341180518012,0.0368604708310808,0.0319457413869366,0,208448,42.7
"Gribskov","2011",0.2997542997543,0.0565110565110565,0.0663390663390663,0.0466830466830467,0.0368550368550369,0.0565110565110565,0.0294840294840295,0.00245700245700246,210245,43.2
"Gribskov","2012",0.275841686574884,0.0591089328374751,0.0664975494421594,0.0492574440312292,0.0246287220156146,0.0541831884343521,0.0147772332093688,0.00246287220156146,217462,43.7
"Gribskov","2013",0.324683310785881,0.063952773336613,0.0910097159021031,0.0393555528225311,0.0393555528225311,0.051654163079572,0.0393555528225311,0,220764,44.1
"Gribskov","2014",0.264848692922654,0.0564029623816764,0.0465937515326892,0.0564029623816764,0.0294276325469616,0.0514983569571828,0.0220707244102212,0.0024523027122468,228428,44.6
"Gribskov","2015",0.220291274017868,0.0440582548035736,0.0342675315138906,0.0514012972708359,0.0367152123363113,0.0416105739811529,0.00244768082242076,0.00244768082242076,232054,44.9
"Gribskov","2016",0.216508137300216,0.0486535140000487,0.0486535140000487,0.0316247841000316,0.0291921084000292,0.0291921084000292,0.0267594327000268,0.00243267570000243,235351,45.2
"Gribskov","2017",0.186834251328464,0.0169849319389513,0.0388227015747458,0.0533812146652755,0.0291170261810594,0.0242641884842161,0.0218377696357945,0.00242641884842161,241084,45.6
"Gribskov","2018",0.249896887206735,0.041245117305966,0.0582284009025402,0.0509498507897227,0.0339665671931485,0.0388189339350268,0.0218356503384526,0.00242618337093918,245826,46
"Guldborgsund","2005",0.254985598035667,0.0472195551917901,0.0362016589803724,0.0487935403648498,0.0598114365762675,0.0487935403648498,0.0125918813844774,0.00157398517305967,150872,43.4
"Guldborgsund","2006",0.291563568738081,0.067768829490473,0.0598887330380924,0.0520086365857118,0.0488565980047596,0.0504326172952357,0.0126081543238089,0,157570,43.6
"Guldborgsund","2007",0.264400377714825,0.0535096002518099,0.0519357884796978,0.0440667296191376,0.0708215297450425,0.0314762354422411,0.0125904941768964,0,159403,43.6
"Guldborgsund","2008",0.261433791104951,0.0551215824618874,0.0614211918861031,0.0330729494771324,0.0519717777497795,0.042522363613456,0.0157490235605392,0.00157490235605392,160043,43.7
"Guldborgsund","2009",0.281596557561184,0.0806821597506763,0.0553701096328171,0.0427140845738875,0.0506241002357185,0.0332220657796902,0.0189840375883944,0,164034,43.9
"Guldborgsund","2010",0.311546286876907,0.0619913530010173,0.0619913530010173,0.0460961342828077,0.0508646998982706,0.0667599186164802,0.0222533062054934,0.00158952187182096,176177,44.2
"Guldborgsund","2011",0.3035968234185,0.0687087547736606,0.089481169007558,0.0383490724318106,0.0399469504498027,0.0495342185577553,0.0175766581979132,0,173408,44.3
"Guldborgsund","2012",0.272963674834041,0.0581461082486715,0.0872191623730073,0.0452247508600779,0.0371489024922068,0.0290730541243358,0.0145365270621679,0.00161516967357421,180773,44.7
"Guldborgsund","2013",0.25439483382799,0.0538142917713056,0.0750138612569714,0.0472913473141776,0.0440298750856137,0.0179380972571019,0.0130458889142559,0.00163073611428199,187256,45.1
"Guldborgsund","2014",0.275378235284476,0.0426180602225974,0.0721228711459341,0.0754011834707493,0.0377005917353746,0.0377005917353746,0.00983493697444556,0,189448,45.4
"Guldborgsund","2015",0.28933567870588,0.0558943924772724,0.0739778723963899,0.0624702033569515,0.0558943924772724,0.0263032435187164,0.0115076690394384,0.00164395271991978,193790,45.7
"Guldborgsund","2016",0.239426687876154,0.0524770822742256,0.0639564440217124,0.0524770822742256,0.0442775381688778,0.0163990882106955,0.00983945292641729,0,195395,45.8
"Guldborgsund","2017",0.212220644171278,0.0310168633788792,0.0734609922131348,0.0473415283151313,0.0261194638980035,0.0277519303916287,0.00163246649362522,0,199571,45.8
"Guldborgsund","2018",0.222153253075026,0.0245021970303337,0.0473709142586452,0.0604387526748232,0.0441039546546007,0.0310361162384227,0.0147013182182002,0,203449,46
"Haderslev","2005",0.186325484002626,0.0550103809912516,0.0354905683814526,0.0230688694479442,0.03371603996238,0.0212943410288716,0.0159707557716537,0.00177452841907263,155234,40.4
"Haderslev","2006",0.200978212538906,0.0391285015562472,0.0444642063139173,0.0337927967985771,0.0426856380613606,0.0248999555357937,0.0160071142730102,0,162702,40.6
"Haderslev","2007",0.190137716570413,0.0337627721012883,0.0373167481119502,0.051532652154598,0.0302087960906264,0.0248778320746335,0.0106619280319858,0.00177698800533096,166302,40.8
"Haderslev","2008",0.237529691211401,0.0531782890771794,0.0460878505335555,0.0389974119899316,0.0443152408976495,0.0354521927181196,0.0194987059949658,0,163614,40.9
"Haderslev","2009",0.21589863382176,0.0336235577263396,0.0477808451900616,0.0477808451900616,0.0318538967933744,0.0371628795922701,0.0159269483966872,0.00176966093296524,170670,41
"Haderslev","2010",0.212969864764136,0.0479182195719306,0.0567919639371029,0.026621233095517,0.0390444752067582,0.026621233095517,0.0141979909842757,0.00177474887303447,181337,41.3
"Haderslev","2011",0.224530890817399,0.0302938503483793,0.0570237183028316,0.0552417271058681,0.0445497799240872,0.0285118591514158,0.00178199119696349,0.00178199119696349,182598,41.6
"Haderslev","2012",0.233145867445006,0.0391542678151919,0.0729693172919485,0.0373745283690468,0.0320353100306115,0.0391542678151919,0.0106784366768705,0.00177973944614508,185536,41.7
"Haderslev","2013",0.247988439100105,0.0338977003086475,0.0553067741877933,0.0588749531676509,0.0374658792885051,0.0463863267381492,0.0142727159194305,0.00178408948992881,190219,42.1
"Haderslev","2014",0.234321897470754,0.0304081851679605,0.0679712374342647,0.0482953529138196,0.0286194683933746,0.0375630522663042,0.0160984509712732,0.00178871677458591,193583,42.4
"Haderslev","2015",0.205768680217578,0.0304179788147724,0.0644145433724592,0.0465216146578872,0.035785857429144,0.0161036358431148,0.0125250501002004,0,198173,42.7
"Haderslev","2016",0.207035642256688,0.0232022702529047,0.0553284906030806,0.0428349604669011,0.03391101036963,0.0428349604669011,0.00892395009727106,0,200526,42.9
"Haderslev","2017",0.217682219644928,0.0267642073333928,0.0535284146667856,0.0517441341778928,0.0463912927112142,0.0249799268445,0.0142742439111428,0,208067,43.2
"Haderslev","2018",0.19477154548541,0.0178689491271018,0.0536068473813055,0.0553937422940157,0.0321641084287833,0.0285903186033629,0.00178689491271018,0,212391,43.5
"Halsnæs","2005",0.356989389482035,0.0892473473705087,0.0462764023402638,0.0661091462003768,0.0793309754404522,0.0495818596502826,0.0264436584801507,0,166695,41.4
"Halsnæs","2006",0.357224789434012,0.088486874446957,0.0426047914003867,0.0917641660931406,0.0622685412774883,0.0426047914003867,0.0294956248156523,0,171975,41.6
"Halsnæs","2007",0.376647834274953,0.10390285083447,0.0616923176829664,0.0519514254172349,0.0584453535943892,0.071433209948698,0.0259757127086174,0.00324696408857718,175756,41.8
"Halsnæs","2008",0.369841681806385,0.0973267583701012,0.0713729561380742,0.0616402803010641,0.0746171814170776,0.0421749286270439,0.0194653516740202,0.00324422527900337,177756,42.1
"Halsnæs","2009",0.435301325250701,0.0935091735723729,0.0999580820946055,0.0677135394834424,0.0870602650501403,0.0644890852223261,0.0161222713055815,0.00322445426111631,175875,42.3
"Halsnæs","2010",0.382919844257811,0.0675740901631432,0.0868809730668983,0.0675740901631432,0.0772275316150208,0.054702834893973,0.0257425105383403,0.00321781381729253,189494,42.5
"Halsnæs","2011",0.363858835651726,0.0515198351365276,0.0804997424008243,0.0643997939206594,0.0611798042246265,0.0837197320968573,0.0193199381761978,0.00321998969603297,191281,42.9
"Halsnæs","2012",0.345384118786314,0.0677856681730148,0.100064557779212,0.0516462233699161,0.0645577792123951,0.0355067785668173,0.025823111684958,0,195920,43.3
"Halsnæs","2013",0.340875888712138,0.0714216147777814,0.0714216147777814,0.0681751777424277,0.064928740707074,0.0519429925656592,0.0032464370353537,0,201199,43.8
"Halsnæs","2014",0.290403628413874,0.0587333181061768,0.0848370150422554,0.0685222044572062,0.0326296211700982,0.0228407348190688,0.0228407348190688,0,205963,44.2
"Halsnæs","2015",0.318844351900052,0.0488027069234774,0.0845913586673608,0.0715773034877668,0.0520562207183758,0.0488027069234774,0.00325351379489849,0.00325351379489849,210450,44.6
"Halsnæs","2016",0.305967986086508,0.0450900190022223,0.0708557441463493,0.0934007536474605,0.0450900190022223,0.0289864407871429,0.0193242938580953,0.00322071564301588,213281,44.9
"Halsnæs","2017",0.266350041717476,0.0705988062383672,0.0577626596495732,0.0449265130607792,0.0320903664719851,0.0352994031191836,0.0256722931775881,0,219665,45.2
"Halsnæs","2018",0.272715605749487,0.022458932238193,0.0577515400410678,0.0770020533880904,0.0577515400410678,0.0320841889117043,0.022458932238193,0.00320841889117043,224733,45.5
"Hedensted","2005",0.165137614678899,0.0321100917431193,0.0114678899082569,0.0229357798165138,0.0458715596330275,0.036697247706422,0.0137614678899083,0.00229357798165138,168349,39.2
"Hedensted","2006",0.176402741027207,0.024877309632042,0.0203541624262162,0.0361851776466065,0.0520161928669969,0.0271388832349549,0.0135694416174774,0.00226157360291291,176091,39.2
"Hedensted","2007",0.160384923817161,0.0311859574088925,0.0222756838634946,0.028958389022543,0.0356410941815914,0.028958389022543,0.0133654103180968,0,178520,39.3
"Hedensted","2008",0.21948596387261,0.021948596387261,0.0307280349421654,0.0504817716907004,0.0548714909681526,0.0395074734970699,0.021948596387261,0,175190,39.3
"Hedensted","2009",0.193671932802368,0.0478739609174392,0.017408713060887,0.0369935152543848,0.0435217826522174,0.0391696043869957,0.00217608913261087,0,180127,39.5
"Hedensted","2010",0.202253055543474,0.0347962246096299,0.0369709886477317,0.0260971684572224,0.0413205167239354,0.0369709886477317,0.0239224044191205,0.00217476403810187,193808,39.7
"Hedensted","2011",0.171813832100913,0.0326228795128317,0.0260983036102653,0.0326228795128317,0.0326228795128317,0.0369725967812092,0.0108742931709439,0,194684,40.1
"Hedensted","2012",0.232462143431315,0.0412783245345326,0.0543135849138587,0.0477959547241956,0.0369332377414239,0.0412783245345326,0.00217254339655435,0.00217254339655435,201335,40.4
"Hedensted","2013",0.194035057120433,0.023981860992413,0.0392430452603122,0.0370628760791837,0.0327025377169268,0.0414232144414407,0.0196215226301561,0,206998,40.8
"Hedensted","2014",0.185934594771957,0.0415618505960844,0.024062124029312,0.0459367822377775,0.0328119873126982,0.024062124029312,0.0174997265667724,0,211880,41.2
"Hedensted","2015",0.18224816124623,0.0347139354754724,0.0390531774099065,0.0325443145082554,0.0412227983771235,0.0216962096721703,0.0130177258033022,0,218083,41.4
"Hedensted","2016",0.166645024455698,0.0216422109682725,0.0194779898714453,0.0627624118079903,0.0302990953555815,0.0216422109682725,0.00216422109682725,0.00216422109682725,218894,41.7
"Hedensted","2017",0.167655403662626,0.0128965695125097,0.0429885650416989,0.040839136789614,0.0429885650416989,0.0128965695125097,0.0128965695125097,0.00214942825208495,225664,41.9
"Hedensted","2018",0.139437103140553,0.0214518620216235,0.0321777930324352,0.0257422344259482,0.0278874206281105,0.0171614896172988,0.0128711172129741,0.00214518620216235,233866,42.2
"Hele landet","2005",0.285217600849481,0.0444994157603699,0.0570472161346603,0.0551807539287643,0.0587288801023487,0.0489900129488126,0.0192559764212232,0.00151534555330163,166784,39.7
"Hele landet","2006",0.28253110578297,0.0470946593440245,0.0589420247423843,0.0541883384705696,0.0556439245770555,0.0444230139587023,0.020746708302571,0.00149243638766275,173270,39.8
"Hele landet","2007",0.291151680313656,0.0489444718908006,0.0630072871452467,0.0540849265530002,0.0574996571500328,0.0462824507264472,0.0200294144159278,0.0012851136655499,177530,39.9
"Hele landet","2008",0.306792105842272,0.0536370268979554,0.0699819840221196,0.0582391824234184,0.0568329682350825,0.0471173065702162,0.0194678483735855,0.00147926427604167,176201,40
"Hele landet","2009",0.30622233552366,0.0517114212385158,0.0730310422754477,0.0557757575042798,0.0568825633623673,0.0471571872978605,0.019650340070636,0.00201402377455272,179308,40.1
"Hele landet","2010",0.303705554673233,0.0473743806504383,0.0767349331130479,0.056336124663641,0.0554507910816915,0.0465793872299123,0.0195857469965962,0.00160805487333677,195011,40.2
"Hele landet","2011",0.293371104286027,0.0443842264070321,0.076791185882507,0.0551026214388762,0.0523690710280703,0.0450316462411704,0.0179119487444911,0.00176242065959852,199057,40.4
"Hele landet","2012",0.295802479135505,0.0450504290632252,0.0783454557933257,0.0581498179435823,0.049691662606334,0.0442619569555157,0.0184932548899159,0.00175614242171682,204037,40.6
"Hele landet","2013",0.291260957537801,0.041748950832266,0.0784823158655295,0.059312425658666,0.0492277068813123,0.042230875446405,0.0184737768753293,0.00178490597829269,209655,40.7
"Hele landet","2014",0.279306824330988,0.0376389803354987,0.0743538686136575,0.0617542288318499,0.0481594129882916,0.0381010263641687,0.0177887721037933,0.00149276409262601,214009,40.9
"Hele landet","2015",0.276732164539552,0.0345959378220179,0.0739801796020372,0.0642622195396726,0.0472292859030918,0.0373699736943656,0.0175099971305514,0.00171389477463521,220185,41.1
"Hele landet","2016",0.252770204444943,0.0296820134707981,0.0665479853377161,0.0591187210451433,0.0456969841392216,0.0339223011094835,0.0162077110156365,0.00136670428023746,223438,41.2
"Hele landet","2017",0.246699639970212,0.0239358838385991,0.0627795092830698,0.0615444455094212,0.0450885253703843,0.0351036435946896,0.0153426232163113,0.00172213117734107,229875,41.4
"Hele landet","2018",0.245800674507495,0.0231789517128813,0.0608533971088928,0.0625658718996206,0.0467211556540988,0.0343878776158269,0.0157409298945686,0.0014011157378682,235312,41.5
"Helsingør","2005",0.363814340484542,0.0538379965739457,0.0505750876906762,0.0783098131984664,0.0701525409902928,0.0783098131984664,0.0309976343910596,0.00163145444163472,182892,40.7
"Helsingør","2006",0.329312031300946,0.0554287577437235,0.0733615911313988,0.0309748940332573,0.0798826214541898,0.0554287577437235,0.0309748940332573,0.00163025758069775,187215,40.9
"Helsingør","2007",0.324526322690618,0.0540877204484364,0.0622828296072904,0.0540877204484364,0.0671998951026028,0.0606438077755196,0.024585327476562,0.0016390218317708,197517,41.2
"Helsingør","2008",0.427322332522517,0.092038656235619,0.0756031819078299,0.0854644665045033,0.0772467293406088,0.0657418973111564,0.0312274012227993,0,191679,41.5
"Helsingør","2009",0.417669893371333,0.0655168460190326,0.126119928586638,0.0671547671695085,0.0638789248685568,0.0540513979657019,0.0376721864609438,0.00163792115047582,190185,41.6
"Helsingør","2010",0.425232651325581,0.0572428569092128,0.106308162831395,0.0686914282910554,0.0719624486858676,0.0834110200677101,0.0376167345403399,0,208852,41.8
"Helsingør","2011",0.418785034545692,0.0668100638769391,0.0961413114326685,0.0537739538521705,0.086364228914092,0.0700690913831313,0.0407378438274019,0.00162951375309608,213742,42.1
"Helsingør","2012",0.417933748556746,0.069926658318833,0.108955490868879,0.0617956515375734,0.069926658318833,0.0813100678125965,0.024393020343779,0.00162620135625193,219131,42.4
"Helsingør","2013",0.384659081687306,0.0762826026974827,0.108743284696411,0.066544398097804,0.0503140570983396,0.0470679888984468,0.0324606819989288,0.00162303409994644,227974,42.7
"Helsingør","2014",0.398250946861945,0.0861522456476861,0.0942798159918074,0.073148133097092,0.0715226190282677,0.0520164502023765,0.0195061688258912,0.00162551406882427,233337,43.2
"Helsingør","2015",0.35371235721703,0.0567886812045691,0.0941069574247144,0.0795041536863967,0.0486760124610592,0.0486760124610592,0.0259605399792316,0,239974,43.4
"Helsingør","2016",0.339818334084906,0.0515364298138246,0.078915158152419,0.080525671584101,0.0595889969722347,0.0386523223603685,0.0289892417702764,0.00161051343168202,242869,43.7
"Helsingør","2017",0.288262895760934,0.033630671172109,0.0720657239402335,0.0656598818122127,0.059254039684192,0.0352321317041141,0.0224204474480726,0,249399,44
"Helsingør","2018",0.306288485467249,0.0303097980410299,0.0813578789522381,0.0749768688383371,0.0446670707973072,0.0462623233257825,0.0271192929840794,0.00159525252847526,254779,44.3
"Herlev","2005",0.316572185820511,0.0441728631377457,0.0736214385629095,0.077302510491055,0.0515350069940367,0.0478539350658912,0.0184053596407274,0.00368107192814548,168435,40.3
"Herlev","2006",0.318247418865411,0.0666099248788069,0.0740110276431188,0.0481071679680272,0.0481071679680272,0.062909373496651,0.0185027569107797,0,173950,40.6
"Herlev","2007",0.373929626444303,0.0710466290244176,0.0785252215533037,0.0448715551733164,0.0710466290244176,0.0747859252888606,0.0336536663799873,0,178441,40.9
"Herlev","2008",0.432867843565325,0.0715172958934016,0.0828095005081492,0.090337636917981,0.090337636917981,0.0677532276884857,0.030112545639327,0,182484,41
"Herlev","2009",0.364182466679182,0.0675802515487141,0.0788436268068331,0.0375445841937301,0.0713347099680871,0.0825980852262061,0.022526750516238,0.00375445841937301,185132,41.1
"Herlev","2010",0.402922126826329,0.0753125470703419,0.112968820605513,0.0527187829492393,0.079078174423859,0.0564844103027564,0.0263593914746197,0,199259,41.3
"Herlev","2011",0.304545625446479,0.0563973380456442,0.0639169831183968,0.0451178704365154,0.0639169831183968,0.0563973380456442,0.0187991126818814,0,203029,41.3
"Herlev","2012",0.304419723391461,0.0413409500901984,0.0601322910402886,0.0714070956103428,0.0488574864702345,0.0714070956103428,0.00375826819001804,0,207286,41.3
"Herlev","2013",0.363528451665554,0.051932635952222,0.0853179019215075,0.0853179019215075,0.0890273759180948,0.0370947399658728,0.00370947399658728,0.00370947399658728,213345,41.3
"Herlev","2014",0.33566736446979,0.0469212444957771,0.101061141990905,0.0433119179961019,0.0866238359922039,0.0324839384970764,0.0252652854977261,0,215922,41
"Herlev","2015",0.277106721614324,0.0497371038794941,0.0746056558192412,0.0603950547108143,0.0532897541566008,0.0319738524939605,0.00355265027710672,0,220790,41
"Herlev","2016",0.334236357879182,0.0457376068676776,0.0809203813812757,0.0598107166731168,0.0774021039299159,0.0422193294163178,0.0211096647081589,0.00351827745135981,225266,41
"Herlev","2017",0.225304513131029,0.0176019150883616,0.0598465113004295,0.0563261282827572,0.0492853622474125,0.0281630641413786,0.00352038301767232,0,229138,41.1
"Herlev","2018",0.276494470110598,0.0244995100097998,0.0594988100237995,0.0524989500209996,0.0559988800223996,0.0734985300293994,0.00349993000139997,0,236643,41.1
"Herning","2005",0.188099113763791,0.0301440887441973,0.0337613793935009,0.0277325616446615,0.0494363055404835,0.0301440887441973,0.0156749261469826,0.00120576354976789,163648,38.5
"Herning","2006",0.16080643225729,0.0324012960518421,0.0288011520460818,0.0288011520460818,0.0348013920556822,0.0228009120364815,0.00960038401536061,0.00120004800192008,168682,38.7
"Herning","2007",0.179430129907414,0.0287088207851862,0.0346898251154334,0.0263164190530874,0.0454556329098782,0.0346898251154334,0.00837340606234599,0.00119620086604943,173485,38.8
"Herning","2008",0.182880486414592,0.0344385331559947,0.0427512825384762,0.0296883906517196,0.0391886756602698,0.0249382481474444,0.010687820634619,0.00118753562606878,170883,38.9
"Herning","2009",0.201837661499466,0.0398981423894293,0.0481124658225471,0.0293368694039922,0.0387246676132697,0.0340307685086309,0.0117347477615969,0,174893,39.1
"Herning","2010",0.192874175901248,0.0222097535886286,0.0444195071772572,0.0280544255856361,0.0444195071772572,0.0350680319820452,0.0175340159910226,0.00116893439940151,190683,39.3
"Herning","2011",0.178213670036808,0.0256254950379723,0.0512509900759446,0.0232959045799748,0.0384382425569585,0.0291198807249686,0.0104831570609887,0,199171,39.5
"Herning","2012",0.208458794644925,0.0254782971232686,0.0636957428081716,0.0382174456849029,0.0347431324408209,0.0312688191967388,0.0150553573910224,0,199123,39.7
"Herning","2013",0.192851781280674,0.0311796293088516,0.056585253190138,0.0381084358219297,0.0288700271378255,0.0288700271378255,0.00808360759859114,0.00115480108551302,203505,39.9
"Herning","2014",0.206121461965408,0.026484880587734,0.0610303770065176,0.0506667280808825,0.0287879136823196,0.0310909467769052,0.00575758273646392,0.00115151654729278,208360,40.2
"Herning","2015",0.216430281819856,0.0230244980659422,0.0713759440044207,0.0472002210351814,0.0276293976791306,0.0287806225824277,0.0149659237428624,0.00115122490329711,211934,40.5
"Herning","2016",0.182662998184786,0.0285410934663729,0.0502323245008163,0.039957530852922,0.026257805989063,0.0251161622504081,0.0102747936478942,0.00114164373865492,216136,40.7
"Herning","2017",0.203652162107121,0.0237594189124975,0.0520444414273754,0.0463874369243998,0.0339420270178535,0.0305478243160682,0.0158396126083316,0.00113140090059512,223994,40.8
"Herning","2018",0.181443206022562,0.0157776700889184,0.052967892441369,0.0394441752222961,0.0315553401778369,0.0247934815683004,0.0157776700889184,0.00112697643492275,229212,41
"Hillerød","2005",0.304659498207885,0.0604838709677419,0.0448028673835125,0.0582437275985663,0.0582437275985663,0.0537634408602151,0.0268817204301075,0.00224014336917563,191690,38.8
"Hillerød","2006",0.278154978317053,0.0503745236322222,0.0635157037101932,0.039423540233913,0.0569451136712077,0.0438039335932367,0.0197117701169565,0.00219019667966183,196464,38.7
"Hillerød","2007",0.258877335289295,0.0625620226949131,0.0409889114208051,0.0409889114208051,0.0366742891659835,0.0474608448030375,0.0302023557837511,0,200569,38.8
"Hillerød","2008",0.356467960831472,0.0708641126954132,0.0601271259233809,0.0601271259233809,0.0773063047586325,0.0579797285689744,0.027916165607284,0.00214739735440646,200693,39
"Hillerød","2009",0.316475860750621,0.0637199719632123,0.0658439710286527,0.0615959728977719,0.0446039803742486,0.0552239757014507,0.0233639897198445,0.00212399906544041,199617,39.2
"Hillerød","2010",0.278052787900491,0.0758325785183157,0.0631938154319297,0.0442356708023508,0.0315969077159649,0.0400227497735555,0.0168516841151813,0.00210646051439766,220042,39.5
"Hillerød","2011",0.281743050338092,0.0480006678353786,0.0772184656482177,0.035478754487019,0.0521746389514985,0.0438266967192587,0.0208698555805994,0.00208698555805994,223169,39.7
"Hillerød","2012",0.267618198037467,0.0373420741447628,0.0726095886148165,0.0394166338194718,0.0560131112171442,0.0394166338194718,0.0165964773976723,0.00207455967470904,229704,39.9
"Hillerød","2013",0.327020594018421,0.0641622684466522,0.0641622684466522,0.0434647624961192,0.0641622684466522,0.0600227672565456,0.0269067577356929,0.0020697505950533,234938,40.2
"Hillerød","2014",0.258753465448198,0.0472327754389568,0.0883047540815279,0.036964780778314,0.0390183797104426,0.0266967861176712,0.0164287914570284,0.00205359893212856,239173,40.5
"Hillerød","2015",0.209741793597784,0.0264722652113709,0.0631261708886536,0.0407265618636475,0.0366539056772827,0.0305449213977356,0.0122179685590942,0,251272,40.8
"Hillerød","2016",0.187228217104204,0.0261716862618779,0.0543565791592849,0.0422773393461105,0.0322113061684651,0.0201320663552907,0.0120792398131744,0,252019,40.9
"Hillerød","2017",0.233490989642579,0.0179608453571215,0.0578738350396136,0.0478955876189906,0.0419086391666168,0.045899938134866,0.0159651958729969,0.00199564948412461,256639,41.1
"Hillerød","2018",0.266535044422507,0.0256663376110563,0.0592300098716683,0.0454096742349457,0.0473840078973346,0.0572556762092794,0.0276406712734452,0.00197433366238894,262199,41.3
"Hjørring","2005",0.163678188038221,0.0309661436829067,0.0309661436829067,0.0280169871416775,0.0383390350359797,0.0221186740592191,0.0132712044355314,0,152785,40.5
"Hjørring","2006",0.168938944872555,0.02963841138115,0.0370480142264375,0.032602252519265,0.0281564908120925,0.026674570243035,0.014819205690575,0,159305,40.7
"Hjørring","2007",0.199648380464257,0.0432074853243541,0.034268005602074,0.0312881790279806,0.034268005602074,0.0372478321761673,0.0178789594445603,0.00148991328704669,160766,41
"Hjørring","2008",0.214537924047615,0.0402258607589279,0.0446954008432532,0.0387360140641528,0.0372461673693777,0.0372461673693777,0.0148984669477511,0.00148984669477511,159361,41.1
"Hjørring","2009",0.177341957020655,0.0417275192989777,0.0312956394742333,0.023844296742273,0.0387469822061936,0.0357664451134094,0.00149026854639206,0,163001,41.4
